feature,label,confidence,polysemantic,bal_acc,f1,fire_count,notes
887,Elevated coastal or elevated vantage point,0.85,False,0.85,0.8421,,"Most images show views taken from elevated positions (cliffs, hills, high ground) overlooking coastal areas, harbors, beaches, or industrial waterfront infrastructure."
906,Small clustered flowers in dense inflorescences,0.92,False,0.85,0.8571,,"Images consistently show tightly packed, small individual flowers arranged in dense clusters or panicles, often with visible star-shaped or multi-petaled structures."
879,Puzzles and grid-based games,0.75,False,0.85,0.8235,,"Images show crossword puzzles, Sudoku grids, word searches, and other grid-based puzzle activities that involve filling in patterns or solving with writing implements."
911,Toilet seats and bowls,0.98,False,0.85,0.8235,,"All images show various styles and designs of toilets, specifically focusing on toilet seats, lids, and bowl shapes in white, beige, and gray colors."
916,Mushrooms with purple or pink coloring,0.92,False,0.85,0.8235,,"All images show mushrooms with prominent purple, pink, or mauve hues in their caps and/or stems, captured in natural outdoor settings."
917,Long thin cylindrical tools and objects,0.75,True,0.85,0.8235,,"Images primarily show elongated, slender tools (toothbrushes, pruning shears, paint brushes) and thin objects (straps, peppers, cables) with varied color highlights, but the unifying feature is their extended linear form."
909,Holding camera to face,0.92,False,0.85,0.8235,,Nearly all images show people holding cameras or camera-like objects up to their faces in the act of photographing or viewing.
938,Sweet pea flowers,0.92,False,0.85,0.8235,,"Images show clusters of delicate, ruffled petals characteristic of sweet pea (Lathyrus odoratus) flowers, predominantly in pink, magenta, and purple hues with occasional white variants."
831,airplane cabin interior,0.98,False,0.85,0.8696,,"All images show the inside of commercial aircraft with rows of seats, aisles, flight attendants, and passengers during flights."
951,Fireplace or stove opening,0.95,False,0.85,0.8421,,"All images show the dark opening or aperture of fireplaces, wood stoves, or heating fixtures set into walls or mantels."
820,Hooded sweatshirts and pullovers,0.95,False,0.85,0.8235,,All 16 images show hooded sweatshirts (hoodies) or pullover jackets with hood attachments in various colors and styles.
964,Commercial trucks and heavy vehicles,0.95,False,0.85,0.8571,,"All images show various types of large trucks including tanker trucks, dump trucks, cargo trucks, and specialized commercial vehicles used for transportation and industrial purposes."
962,Flower centers with prominent stamens,0.95,False,0.85,0.8571,,"All images show close-up views of flowering plants with emphasized central reproductive structures (stamens and pistils), predominantly white or pale-colored blooms."
934,Small clustered colorful flowers,0.92,False,0.85,0.8235,,"The feature activates strongly on densely clustered or grouped small flowers in various colors (purple, pink, blue, magenta), often appearing in garden or natural settings."
987,Small clustered white flowers,0.75,False,0.85,0.8235,,"Multiple images feature dense clusters of small white blossoms, often in botanical/garden settings, though some non-floral content and other flower colors are present."
983,Bottles with labels and text,0.92,False,0.85,0.8571,,"All images show alcoholic beverages (wine, whiskey, spirits) in bottles with visible labels, text, and branding on their surfaces."
972,wood grain and wooden surfaces,0.85,False,0.85,0.8235,,"The images consistently show various wooden materials, finishes, and textures including wood grain patterns, wooden boxes, instrument parts, and wooden objects in different tones and conditions."
1003,Venus flytrap and carnivorous plant traps,0.95,False,0.85,0.8571,,"All images show carnivorous plants with characteristic snap-trap or pitcher mechanisms, primarily Venus flytraps (Dionaea muscipula) with their distinctive hinged leaves and trigger hairs."
978,Text and typography in digital interfaces,0.72,False,0.85,0.8421,,"Images show various text-heavy digital content including websites, forums, product listings, and documents with prominent typography and text layouts."
1011,Leopard spotted coat pattern,0.92,False,0.85,0.8235,,"The feature strongly activates on leopards and their distinctive rosette/spotted fur patterns, appearing across multiple images with varying poses and backgrounds."
1013,Fabric pouches and zippered bags,0.85,False,0.85,0.8235,,"All images show small fabric storage containers, pouches, or bags with zippers or closures, featuring various textile patterns and materials."
1027,Red coloring in nature,0.42,True,0.85,0.8571,,"Images contain both small mammals with brown/reddish fur (tiles 1-4, 6, 8) and autumn trees with red foliage (tiles 9-16), suggesting the feature may activate on either red-hued animals or red vegetation, making it polysemantic."
1064,Fresh produce at farmer's market or market stall,0.95,False,0.85,0.8696,,"All images show various fresh vegetables and fruits displayed and sold at outdoor market settings, with characteristic bundles, bins, and retail arrangement."
1045,Camera lens barrel surface texture,0.92,False,0.85,0.8421,,All images show close-up views of camera lens barrels featuring the characteristic horizontal ribbed/grooved texture pattern.
1060,Steam-powered traction engines,0.95,False,0.85,0.8571,,"All images show vintage steam traction engines with characteristic large wheels, boilers, and mechanical details from agricultural or industrial heritage collections."
1063,Waterfront horizons and coastal views,0.92,False,0.85,0.8421,,"All images depict scenes where water meets land or sky at a horizon line, typically from coastal or waterside perspectives."
1037,Sandwiches with meat and lettuce,0.95,False,0.85,0.8421,,"All images show sandwiches or wraps containing visible layers of cured meat (ham, bacon, or cold cuts) and fresh lettuce or leafy greens."
1071,Succulent plants with rosette leaf patterns,0.95,False,0.85,0.8421,,"All images show succulent plants characterized by thick, fleshy leaves arranged in radiating rosette formations, including aloe, agave, and similar drought-resistant plants."
1068,Kachina dolls or Native American figurines,0.92,False,0.85,0.8571,,"All images show carved wooden ceremonial dolls with traditional Native American (primarily Hopi/Southwestern) styling, featuring characteristic geometric patterns, feathered headdresses, and anthropomorphic forms."
1047,Urban architectural structures,0.42,True,0.85,0.8421,,"Images show diverse urban elements (buildings, columns, benches, signs, bridges) without a single unifying visual concept, suggesting the feature may capture multiple different architectural patterns rather than one specific feature."
1108,Dense grass and vegetation foliage,0.92,False,0.85,0.8421,,"Images predominantly show close-up views of grass, grassy plants, and dense vegetation textures in various lighting and growth stages."
1134,Tampax tampon product packaging,0.98,False,0.85,0.8421,,"All 16 images show Tampax brand menstrual product boxes with consistent branding, blue coloring, and yellow wave design elements."
1151,Face covering or mask,0.98,False,0.85,0.8571,,"All images show people wearing face masks, scarves, or other coverings that obscure the lower half of the face or eyes."
1178,Small wooden or rowboats,0.92,False,0.85,0.8235,,"All images consistently show small recreational boats, primarily rowing boats or dinghies, many with visible wooden construction or wooden interior details."
1188,corn cob with kernels,0.95,False,0.85,0.8421,,"All images show corn ears/cobs with visible kernels in various states of maturity and lighting, often with husks partially or fully visible."
1214,Vacuum cleaner usage,0.92,False,0.85,0.8235,,Images show people actively using vacuum cleaners in various indoor settings and contexts.
1144,Orange clustered flowers,0.95,False,0.85,0.8235,,"All images show vibrant orange or orange-yellow flowers arranged in dense clusters or umbels, predominantly appearing to be marigolds or similar flowering plants."
1141,Sports team uniforms and fans,0.85,False,0.85,0.8235,,"Images show people wearing red, blue, and orange team jerseys/uniforms at sporting events, with emphasis on organized team clothing and fan participation."
1143,Caramelized or browned custard tart surface,0.92,False,0.85,0.8235,,"All images show creamy desserts (custard tarts, crème brûlée, flan) with characteristic caramelized or torched golden-brown tops, often with a glossy or crusted finish."
1193,Daisy flowers with white petals and yellow centers,0.98,False,0.85,0.8421,,All images show daisy flowers (Bellis or Chrysanthemum species) characterized by white radiating petals surrounding yellow/golden disk centers in various sizes and growth contexts.
1033,people playing guitars,0.95,False,0.85,0.8421,,"All images show individuals actively playing guitars in various settings, from performance venues to casual home settings."
1177,Mistletoe or parasitic vegetation on trees,0.85,False,0.85,0.8235,,The feature activates on images showing clumps of leafy growth (mistletoe or similar parasitic plants) attached to otherwise bare or leafless tree branches.
1230,Beet soup or borscht,0.95,False,0.85,0.8571,,"All images show deep red/magenta colored soup dishes, predominantly beet-based soups like borscht, often garnished with sour cream and fresh herbs."
1247,Printed book or manual covers,0.85,False,0.85,0.8421,,"All visible images show front covers or pages of printed books, manuals, and documents with text and typography as the dominant visual element."
1283,Catkins and fuzzy flower spikes,0.85,False,0.85,0.8235,,"Images consistently show elongated, densely-packed cylindrical flower or seed structures with a fuzzy, catkin-like appearance across various plant species."
1288,Stone churches with pitched roofs,0.92,False,0.85,0.8235,,"All images show traditional stone religious buildings characterized by gabled roofs, stone masonry walls, and simple architectural design typical of medieval or historic churches."
1268,residential houses and townhouses,0.92,False,0.85,0.8571,,"All images show front-facing views of single-family homes and townhouses, primarily brick or siding construction in suburban/residential settings."
1279,Server racks and data center infrastructure,0.95,False,0.85,0.8235,,"All images show large-scale computing equipment, server racks, or data center facilities with characteristic vertical stacking of hardware units."
1255,Tortoises and turtles,0.98,False,0.85,0.8421,,"All images depict various species of tortoises and turtles, characterized by their distinctive shells, scaly skin, and reptilian features."
1290,Yellow citrus fruits on trees,0.95,False,0.85,0.8421,,"All images feature round yellow fruits (lemons or similar citrus) hanging from branches with green foliage, showing the fruit at various stages of ripeness and from different angles."
1254,Hanging loops and suspended grips,0.92,False,0.85,0.8235,,"Images consistently show various types of hanging loops, handles, or grip apparatus designed for suspension, including gymnasium equipment, electronic components with leads, and structural hanging devices."
1256,Plant stems and stalks,0.72,True,0.85,0.8571,,"Images show elongated tubular plant structures (grass blades, flower stems, plant shoots) but several tiles are completely black or contain unrelated content, suggesting some feature noise."
1263,Seeds and grains,0.95,False,0.85,0.8696,,"All images show various types of dried seeds, grains, or grain-like particles in bulk form, including rice, cumin, fennel, and other small elongated or rounded grain-shaped food items."
1286,Passenger cars and automobiles,0.95,False,0.85,0.8235,,"All 16 images contain cars/vehicles photographed from various angles and in different settings, representing the core visual concept of automobiles."
1345,Coffee foam and crema,0.95,False,0.85,0.8571,,"All images show espresso-based coffee beverages with prominent milk foam or crema on top, often with cocoa powder or latte art garnish."
1396,acoustic guitar playing,0.92,False,0.85,0.8235,,Nearly all images show people holding and playing acoustic guitars in various settings from performances to casual playing.
1390,Ornamental grasses and grass-like plants,0.92,False,0.85,0.8421,,"All images feature tall, slender grass or grass-like vegetation with characteristic linear blade structures and feathery or wispy seed heads, consistent across diverse lighting and seasonal conditions."
1373,Spotted or patterned wild cats,0.85,False,0.85,0.8235,,"Images predominantly feature leopards, jaguars, and similar big cats with distinctive spotted/rosette patterns, though some non-feline spotted animals and fire imagery create minor noise."
1410,Thorns and spiky plant structures,0.85,False,0.85,0.8235,,"The images consistently feature sharp, pointed protrusions on plants including thorns, spines, and prickly vegetative structures across various species."
1348,Drawers and drawer pulls,0.92,False,0.85,0.8421,,All images prominently feature furniture with visible drawers and/or drawer handles as the central visual element.
1409,Collared shirts and button-ups,0.95,False,0.85,0.8421,,"All images show various styles of dress shirts, casual shirts, and button-up garments with visible collars and front button closures."
1413,Cosmos flowers with prominent yellow centers,0.92,False,0.85,0.8235,,All images show cosmos flowers characterized by delicate petals radiating from a distinctive yellow or golden center disk.
1432,Purple and blue flowers with prominent stamens,0.92,False,0.85,0.8235,,All images show small delicate flowers in blue-purple color range with visible central stamens or stamen clusters as the dominant visual feature.
1422,Petioles and leaf stems,0.92,False,0.85,0.8421,,"The feature activates on the prominent petioles (leaf stalks) connecting leaves to the main stem, which are often visibly thick, colored, or structurally distinct in these plants."
1421,Bubbles and spherical droplets,0.92,False,0.85,0.8421,,"The overwhelming majority of images show spherical water droplets, bubbles, or bubble-like particles suspended in or against various liquid and colored backgrounds."
1433,asphalt road paving and construction,0.95,False,0.85,0.8235,,"All images show freshly laid or newly paved asphalt roads with construction equipment, workers, and machinery involved in road construction and resurfacing."
1460,Spherical flower heads and seed heads,0.95,False,0.85,0.8421,,"All images feature dense, rounded inflorescences or seed structures with a characteristic ball or globe shape, including alliums, teasels, and similar plants with tightly clustered florets or seeds."
1478,Skincare and cosmetic products,0.92,False,0.85,0.8421,,"All 16 images show tubes, bottles, and containers of various skincare, sunscreen, and beauty products with consistent product photography styling."
1472,Wildlife and animals in natural settings,0.75,True,0.85,0.8571,,"Images show diverse animals (birds, dogs, bears) in outdoor/natural environments, but lack a single unified visual concept beyond 'animals in nature.'"
1461,Clover and shamrock plants,0.95,False,0.85,0.8235,,"All images show dense clusters of trifoliate (three-leafed) clover or shamrock plants with characteristic round leaflets in shades of green and yellow, either in water or soil."
1452,Colorful cocktails and mixed drinks,0.95,False,0.85,0.8696,,"All images show beverages in glasses with vibrant colors, garnishes, and ice, representing various types of cocktails and mixed drinks."
1446,Clustered flowers in dense blooms,0.85,False,0.85,0.8421,,"Images consistently show tightly packed, massed flowering plants with multiple blooms clustered together, creating a dense floral texture regardless of color or species."
1429,Ornamental grass plants,0.95,False,0.85,0.8571,,"All images show decorative grasses with characteristic long, thin, arching blades forming mounded or fountain-like shapes, commonly used in landscaping."
1475,Spherical fruits on branches with leaves,0.92,False,0.85,0.8571,,"All images show round or spherical fruits (citrus, berries, stone fruits) attached to branches with green foliage, depicting various stages of ripeness and fruit types."
1408,Large dense leafy trees,0.85,False,0.85,0.8235,,"Most images prominently feature full, mature trees with thick green foliage dominating the composition, though some peripheral images (6, 9, 10, 11, 16) show lower relevance."
1491,Liquid being poured into glass,0.92,False,0.85,0.8235,,"All images depict the action of pouring various liquids (milk, juice, water, chocolate) into glasses or containers, capturing the dynamic moment of liquid transfer."
1498,Wooden sloped/pitched roofing,0.85,False,0.85,0.8421,,"The images consistently show traditional buildings with distinctive wooden or shingled pitched roofs, particularly in Alpine/European mountain architecture."
1495,Braided or twisted bread loaves,0.95,False,0.85,0.8235,,"All images show bread with distinctive braided, twisted, or woven surface patterns, most commonly challah or similar artisanal bread types."
1506,Leather wallets and clutches,0.95,False,0.85,0.8421,,"All images show leather accessories with folded or compact forms, predominantly wallets, coin purses, and small clutches in various colors and finishes."
1431,Bleeding heart flowers,0.95,False,0.85,0.8235,,"All images show the distinctive heart-shaped pendant flowers of Dicentra spectabilis, characterized by their pink/magenta coloring and drooping form."
1454,Layered flower blooms with ruffled petals,0.92,False,0.85,0.8235,,"All images depict flowers or flower-like structures characterized by multiple overlapping, ruffled or folded petals arranged in a layered, dimensional pattern."
1509,Hot beverages in cups and mugs,0.95,False,0.85,0.8235,,"All images feature various hot drinks (tea, coffee, soup, ginger preparations) served in white or colored mugs and cups."
1510,Small clustered flowers or inflorescences,0.85,False,0.85,0.8571,,"Images consistently show dense, small flower clusters or flowering stems with characteristic branching patterns typical of herbaceous plants in bloom."
1476,Small clustered flowers in umbel formation,0.85,False,0.85,0.8235,,"The images consistently show flowers with tiny individual blooms arranged in dense, flat-topped or rounded clusters (umbels or similar inflorescences), predominantly white, yellow, and blue varieties."
1462,Lichen and moss on trees,0.95,False,0.85,0.8235,,"All images show characteristic fuzzy, branching growths of lichen (especially beard lichen) and moss covering tree branches and trunks in various forest environments."
1520,Small delicate flowers with yellow centers,0.92,False,0.85,0.8421,,"The feature consistently activates on small clustered or individual flowers with prominent yellow stamens/centers, predominantly white or pale pink petals."
1526,Feathery or needle-like plant foliage,0.92,False,0.85,0.8421,,"All images show plants with fine, thin, hair-like or needle-like leaves arranged in dense clusters, characteristic of asparagus ferns, dill, fennel, and similar feathery herbaceous plants."
1548,male faces headshots portraits,0.95,False,0.85,0.8421,,"All 16 images are close-up portraits or headshots of male faces, varying in age, ethnicity, lighting, and photo quality."
1530,Handshake greeting between two people,0.92,False,0.85,0.8235,,"Nearly all images feature two individuals shaking hands, often in formal or official settings, which is the dominant visual concept across the montage."
1544,Ramen and noodle soup dishes,0.95,False,0.85,0.8235,,"All images show various Asian noodle soups, primarily ramen, with characteristic elements like soft-boiled eggs, meat slices, broth, and noodles."
1533,Red berry clusters on branches,0.95,False,0.85,0.8421,,"All images show densely clustered red or reddish berries growing on shrub branches with green foliage, appearing to be various species of ornamental or wild berry-bearing plants like viburnum, rowan, or similar berry-producing shrubs."
1534,Flowers with prominent central stamen,0.85,False,0.85,0.8571,,"All images show flowers where the central reproductive structures (stamens and pistils) are visually prominent and often distinctly colored or textured, creating a characteristic focal point in the flower's center."
1581,Medieval manuscript pages with text,0.95,False,0.85,0.8421,,All images show pages from illuminated medieval manuscripts featuring dense text columns with decorative initials and botanical margins.
1555,Volleyball net and players,0.95,False,0.85,0.8235,,All images show volleyball games with nets prominently featured and players in action around or near the net during matches.
1583,Historic stone castles and fortifications,0.92,False,0.85,0.8571,,"All images prominently feature medieval or historic castles, fortress towers, or fortified stone buildings, with distinctive architectural elements like crenellations, turrets, and weathered stonework."
1620,Children's clothing and garments,0.92,False,0.85,0.8421,,"All images show baby or toddler-sized clothing items including dresses, jackets, sweaters, and bodysuits in various colors and patterns."
1621,Arches and archways in masonry structures,0.92,False,0.85,0.8235,,"Images predominantly feature brick or stone arches, viaducts, aqueducts, and architectural structures characterized by repeating or prominent arch elements."
1617,Robin birds with red berries,0.92,False,0.85,0.8235,,"Nearly all images feature robins (identifiable by orange-red breast) foraging on or near red berries, particularly rowan berries, in natural outdoor settings."
1576,melted cheese on bread or pastry,0.92,False,0.85,0.8235,,"All images show stretchy, melted yellow/orange cheese (typically cheddar or similar) as the dominant feature, predominantly on bread, toast, or baked goods."
1619,Backlit or translucent green leaves,0.85,False,0.85,0.8235,,"The feature activates on leaves with visible internal structure through light transmission, showing veins and cellular detail characteristic of backlighting or translucency."
1628,Young sapling or young tree,0.85,False,0.85,0.8235,,"The images consistently show newly planted or young trees with thin trunks and developing canopies, often in landscaped or garden settings."
1559,Yellow flowers,0.98,False,0.85,0.8696,,"All 16 images consistently feature bright yellow flowers as the dominant visual element, ranging from small clustered blooms to larger individual flowers."
1631,Water flowing from faucets,0.95,False,0.85,0.8235,,"All images show water streams or droplets flowing from taps, faucets, or spouts in various contexts and styles."
1590,Thread spools and bobbins,0.95,False,0.85,0.8235,,"All images show cylindrical spools of thread in various colors, materials, and sizes used for sewing, embroidery, or industrial textile applications."
1627,Pendulous hanging fruits or seed pods,0.85,False,0.85,0.8421,,"Images prominently feature fruits and seed pods that hang downward from branches, including roses, peppers, and various legumes."
1656,Supplement and vitamin bottles,0.92,False,0.85,0.8421,,"All images show containers of nutritional supplements, vitamins, and dietary products with visible labels and branding."
1707,Pink or purple flowers,0.95,False,0.85,0.8571,,All images feature pink to purple colored flowers in various stages of bloom and plant varieties.
1681,Rambutan fruits with spiky hair-like bristles,0.95,False,0.85,0.8235,,"All images show rambutan fruits characterized by their distinctive hairy or spiky exterior in red, orange, and yellow colors."
1692,Silver or light-colored sedans,0.92,False,0.85,0.8235,,"The vast majority of images show sedans with silver, white, or pale metallic paint finishes, consistent across various makes and models."
1723,Small public waiting shelters and booths,0.85,False,0.85,0.8235,,"Images consistently show modest, enclosed or semi-enclosed structures designed for public waiting areas, including bus shelters, kiosks, and small waiting rooms."
1721,Chess game or chess tournament,0.95,False,0.85,0.8421,,"All images show people engaged in playing chess, either during casual games or formal tournament matches with visible chess boards and pieces."
1738,Linear striped patterns and parallel lines,0.85,False,0.85,0.8571,,"Images consistently show parallel linear elements including stripes, bands, tubes, wires, and elongated objects arranged in repeating patterns."
1736,Large rotating wheels and mechanisms,0.92,False,0.85,0.8235,,"Images show water wheels, Ferris wheels, and similar large circular rotating structures with radial spoke patterns and geometric frameworks."
1730,Small pink and white flowers with yellow centers,0.92,False,0.85,0.8571,,"All images show delicate flowers with 4-5 petals in pink, purple, or white hues with prominent yellow-green central stamens, characteristic of small wildflower species like saxifrage or geranium."
1727,Rock climbing and climbers,0.92,False,0.85,0.8421,,"Images consistently show people climbing on rocky surfaces, cliff faces, and stone walls, either in outdoor climbing settings or indoor climbing training."
1750,Compound leaves with elongated leaflets,0.85,False,0.85,0.8235,,Images show various plants with characteristic compound leaf structures featuring multiple elongated leaflets arranged along a central stem.
1739,Bluebell flowers in woodland forests,0.95,False,0.85,0.8421,,"Nearly all images show distinctive purple-blue flowering plants (bluebells) carpeting the forest floor beneath tall trees, with consistent composition of woodland understory scenes."
1758,Radial lines converging from center,0.92,False,0.85,0.8696,,"All images show linear elements arranged in a radial/spoke pattern emanating from a central point, creating a geometric starburst or hub-and-spoke structure."
1701,clustered flower buds and blooms,0.92,False,0.85,0.8235,,"Images consistently show tight clusters of small flowers, buds, or flower-like structures arranged in dense, often spherical or umbel formations."
1759,Aquarium tanks with aquatic plants,0.95,False,0.85,0.8235,,"All images show aquarium setups containing live aquatic plants, with varying tank sizes, lighting, and cabinetry styles."
1780,Flowers with prominent stamens and anthers,0.75,True,0.85,0.8235,,"Most images show flowers with exposed, elongated stamens as the dominant visual feature, but several electronic components are included which don't fit this pattern."
1782,Small clustered flowers in dense groups,0.92,False,0.85,0.8421,,"Images consistently show tightly packed small flowers (white, yellow, or pink) growing in dense clusters or masses, primarily ground-level flowering plants."
1803,Chairs and seating furniture,0.95,False,0.85,0.8571,,"All 16 images contain chairs or seating furniture with varying styles, colors, and designs."
1815,White flower spike inflorescence,0.92,False,0.85,0.8235,,"All images show densely-packed white or pale flowers arranged in a vertical spike or raceme pattern, characteristic of plants like liatris, veratrum, or similar flowering structures."
1781,Yellow flowers in clusters,0.92,False,0.85,0.8235,,"All images prominently feature yellow or yellow-green clustered flowers with similar botanical structure, likely mustard family or similar plants."
1821,Small clustered flowers or inflorescences,0.85,False,0.85,0.8421,,"Images consistently show flowers arranged in tight clusters, bunches, or densely packed flower heads across diverse plant species."
1790,Plant seed pods and buds,0.85,False,0.85,0.8235,,"Images predominantly show elongated, upright plant reproductive structures including seed pods, immature fruits, and buds in various stages of development."
1817,Hoofed herbivores in grassland,0.95,False,0.85,0.8421,,"Images predominantly feature antelopes, deer, llamas, and similar hoofed mammals in natural open grassland or semi-arid environments."
1776,Beaches and coastlines,0.92,False,0.85,0.8571,,"Images consistently show sandy beaches, shorelines, and coastal water interfaces with various sediment patterns and tidal features."
1854,Mushrooms,0.98,False,0.85,0.8421,,All images clearly show various species of mushrooms with distinctive caps and stems in natural forest settings.
1851,Measuring tape or ruler with scale markings,0.85,False,0.85,0.8235,,"The dominant visual pattern across images is measurement tools (tape measures, rulers, scales) with visible numerical markings and yellow/neon coloring, often positioned near small objects or aggregates."
1849,Trumpet-shaped flower blooms,0.92,False,0.85,0.8571,,"These images all show flowers with distinctive trumpet or funnel-shaped corollas, primarily featuring Brugmansia (Angel's Trumpet) varieties in various colors."
1831,Colorful cylindrical children's products,0.85,False,0.85,0.8235,,"These images consistently show vibrantly colored cylindrical or tube-shaped items designed for children, including toothbrushes, markers, bottles, and toys in bright hues."
1861,German Shepherd dogs,0.95,False,0.85,0.8235,,"The montage consistently shows German Shepherd dogs in various contexts including portraits, outdoor activities, training, and working scenarios."
1856,Yellow flowers with dark centers,0.95,False,0.85,0.8235,,"All images show bright yellow flowers featuring prominent dark brown or black centers, consistent across all 16 examples."
1873,Small birds with yellow markings,0.85,False,0.85,0.8421,,"Images predominantly feature small passerine birds, many with distinctive yellow plumage or wing patches, particularly warblers and similar species."
1894,Aircraft cockpit interior,0.95,False,0.85,0.8421,,"All images show pilots or personnel inside various aircraft cockpits, featuring instrument panels, controls, and the characteristic windshield views from the flight deck."
1859,Golf club heads and wedges,0.95,False,0.85,0.8421,,"All images show close-up views of golf club heads, primarily wedges and irons, with visible brand names, face designs, and metallic surfaces."
1868,Ancient Roman ruins and archaeological sites,0.92,False,0.85,0.8235,,"Images predominantly show Roman columns, forums, temples, and archaeological remains from sites like Jerash, Palmyra, and other Levantine Roman cities."
1855,Red chili peppers,0.95,False,0.85,0.8571,,"The feature consistently activates on images of red chili peppers in various forms - whole, dried, sliced, cooked, and in bulk."
1864,Dense low-growing vegetation and plants,0.85,False,0.85,0.8235,,"Images consistently show thick, compact ground cover including grass, clover, small plants, and herbaceous vegetation viewed from above or close proximity."
1898,Flower stamens and centers,0.95,False,0.85,0.8696,,"All images feature prominent, detailed flower centers with visible stamens, stamen bundles, or reproductive structures as the dominant visual element."
1907,Small yellow flowers or flower buds,0.85,False,0.85,0.8235,,"The images consistently show small yellow flowering plants or buds in various stages of bloom, often with thin stems and delicate petals."
1904,Bread slices with toppings,0.92,False,0.85,0.8235,,"All images show sliced bread with various spreads or toppings like butter, jam, cream, or icing applied to the surface."
1922,Carnivorous plant pitcher traps,0.92,False,0.85,0.8571,,"All images show the characteristic tubular, curved pitcher structures of carnivorous plants like Nepenthes, with their distinctive funnel or trap-like morphology and green coloring."
1935,Spools of thread or wire,0.95,False,0.85,0.8571,,"All images show cylindrical spools containing wound thread, wire, or similar filament material in various colors and materials."
1990,Watermelon flesh and cross-sections,0.98,False,0.85,0.8571,,"All images show watermelon in various cuts and presentations, predominantly featuring the characteristic red/pink flesh with black seeds and green rind."
1940,Beds and bedrooms,0.92,False,0.85,0.8421,,"The feature consistently activates on images showing beds in various bedroom settings, including different bed styles, colors, and room configurations."
1937,Whipped cream topped desserts with cherries,0.95,False,0.85,0.8235,,"Nearly all images feature desserts (ice cream, cakes, sundaes, puddings) decorated with white whipped cream and garnished with red maraschino cherries on top."
1941,Fern fronds and leafy foliage,0.92,False,0.85,0.8571,,"All images prominently feature ferns with their characteristic feathery, pinnate leaves or similar lush green foliage in various growth stages and settings."
2006,Seascapes and horizons with water,0.92,False,0.85,0.8571,,"All images feature views of water bodies (ocean, sea, or beach) with clear or prominent horizons, often including sky and coastal landscapes."
2010,Thermal barcode label printer,0.95,False,0.85,0.8235,,All images show industrial thermal/label printers with visible paper output slots dispensing barcoded labels.
2013,Fern leaves and fronds,0.85,False,0.85,0.8235,,"Most images show fern foliage with characteristic feathery, branching leaf structures, though some architectural and unrelated images appear as noise in the activation set."
2009,Whisk and liquid mixing,0.92,False,0.85,0.8571,,"The feature activates on images of whisks in contact with or actively mixing various liquids (batters, oils, eggs, etc.) during cooking/baking preparation."
2016,Monarch and swallowtail butterflies,0.95,False,0.85,0.8421,,"The montage predominantly features monarch butterflies (orange and black wings) alongside other butterfly species like swallowtails, often on flowers or green foliage."
2039,Felt and embroidered craft objects,0.85,False,0.85,0.8235,,"These images predominantly feature handmade felt items with embroidered or sewn-on decorative details like eyes, buttons, and stitched patterns."
2023,Walkie-talkie two-way radios,0.98,False,0.85,0.8235,,"All 16 images show pairs of handheld two-way radios/walkie-talkies with external antennas, displayed from product photography angles."
2024,Nursery plants in containers,0.85,False,0.85,0.8235,,"Images show dense collections of potted plants, shrubs, and trees in garden nursery or cultivation settings, characterized by organized rows and grouped containerized vegetation."
2058,Solitary tree on rocky coastal outcrop,0.92,False,0.85,0.8235,,"Most images show a distinctive single tree (often windswept and gnarled) standing on isolated rocky formations adjacent to ocean or water bodies, creating a iconic silhouette."
2051,Perforated metal surfaces with holes,0.95,False,0.85,0.8421,,"All images feature objects with regular patterns of holes or perforations, primarily kitchen tools, graters, and sieves with grid-like hole patterns."
1997,Red and orange tubular flowers,0.92,False,0.85,0.8235,,"Images predominantly feature flowers with red/orange coloring and distinctive tubular or trumpet-like morphology, characteristic of genera like Rhododendron, Impatiens, and Salvia."
2071,Nuts and seeds,0.98,False,0.85,0.8421,,"All images show various types of nuts including peanuts, cashews, almonds, pistachios, and mixed nuts in close-up views."
2080,Waterfalls and cascading water,0.95,False,0.85,0.8421,,"All 16 images prominently feature waterfalls or cascading water flows in natural landscapes, ranging from small streams to large multi-tiered falls."
2060,Yucca plants with flowering stalks,0.92,False,0.85,0.8235,,"Nearly all images show yucca or similar monocot plants with distinctive strappy leaves and characteristic tall, dense white or cream-colored flower spikes/inflorescences."
2062,clustered petaled flowers,0.92,False,0.85,0.8235,,"All images show flowers with multiple clustered petals in dense, rounded floral arrangements, commonly found in ornamental flowering plants."
2077,Human faces and portraits,0.92,False,0.85,0.8696,,"All images contain clear human faces as the primary visual element, ranging from close-up portraits to group photos with visible facial features."
2057,Spiky or needle-petaled flowers,0.92,False,0.85,0.8421,,"All images show flowers with distinctly spiky, thin, or needle-like petals radiating outward, characteristic of scabiosa, thistle, and similar ornamental flowers."
2074,beverages in glasses,0.95,False,0.85,0.8571,,"All images show various drinks (cocktails, beer, wine, champagne, etc.) served in transparent glassware with visible liquid contents."
2061,Small songbirds with yellow markings,0.92,False,0.85,0.8421,,"All images feature small perching birds (flycatchers, warblers, robins) with prominent yellow or yellow-orange coloring on their bodies, perched on branches or twigs."
2084,Pears and apples fruit,0.92,False,0.85,0.8235,,"The feature consistently activates on images of pears and apples, characterized by their distinctive rounded shapes, stems, and the variety of colors ranging from green to red to yellow-brown."
2094,Purple orchid flowers,0.92,False,0.85,0.8571,,All images show pink to purple orchid blooms with characteristic symmetric petals and growth patterns typical of orchid species.
